1.7978e-08,1.7552e-12
1.7978e-08,4.2978e-13
1.7978e-08,8.1124e-12
1.7978e-08,3.2493e-11
1.7978e-08,6.2782e-12
1.7978e-08,2.943e-11
1.7978e-08,2.0652e-12
1.7978e-08,2.4359e-11
1.7978e-08,8.2279e-12
1.7978e-08,1.0129e-12
1.7978e-08,1.4172e-12
1.7978e-08,2.4488e-11
1.7978e-08,2.5218e-12
1.7978e-08,2.4376e-10
1.7978e-08,7.0351e-11
